"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 15:58:14,FALSE,NA,"934451169245716480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JT_Fletcher",274,TRUE,FALSE,NA,NA
"@AdamSchein @PeteThamel He got lucky on that one! UF is a sink hole for a job. Miami is on the up (till they get co… https://t.co/FzmnfxRzLF",FALSE,0,"AdamSchein",2017-11-25 15:51:34,TRUE,"934444644171243526","934449492853690373","37824341","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kwiatko8",0,FALSE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 15:49:48,FALSE,NA,"934449046911057920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsame_embie",274,TRUE,FALSE,NA,NA
"An oldie, but a goodie... What do all UF &amp; FSU grads have in common? Answer below⬇️",FALSE,0,NA,2017-11-25 15:39:01,FALSE,NA,"934446332546297856",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TweetUrHorn",0,FALSE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 15:33:47,FALSE,NA,"934445014863708160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_nmkoulianos",274,TRUE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 15:29:25,FALSE,NA,"934443917876924417",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Jon1222",274,TRUE,FALSE,NA,NA
"RT @dirtiie: Whoever tells me USF or UCF could beat Miami fsu or uf y’all just plain wrong",FALSE,0,NA,2017-11-25 15:25:06,FALSE,NA,"934442828469547008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VA3ERA",3,TRUE,FALSE,NA,NA
"RT @Steeglife: If all the college football teams in Florida had thanksgiving together:
FSU and UF would be arguing over the best way to coo…",FALSE,0,NA,2017-11-25 15:23:07,FALSE,NA,"934442330274385920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TravisJacklin",203,TRUE,FALSE,NA,NA
"RT @LukeEasterling: While #USF fans are crushed to end the regular season at 9-2, UF &amp; FSU will play tomorrow &amp; finally reach 9 combined wi…",FALSE,0,NA,2017-11-25 15:20:18,FALSE,NA,"934441623550877696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NFLscoutTampa",13,TRUE,FALSE,NA,NA
"RT @Steeglife: If all the college football teams in Florida had thanksgiving together:
FSU and UF would be arguing over the best way to coo…",FALSE,0,NA,2017-11-25 15:07:03,FALSE,NA,"934438285941886976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WizzyBruhhhFit",203,TRUE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 15:05:12,FALSE,NA,"934437823377264640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bill_Hoff123",274,TRUE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 14:57:08,FALSE,NA,"934435792004542469",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KNDRXX",274,TRUE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 14:35:37,FALSE,NA,"934430379406131202",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","G_Gozerian1",274,TRUE,FALSE,NA,NA
"I’m hoping UF can finally beat FSU since it’s my last game as an undergrad #BeatFSU ������������������",FALSE,12,NA,2017-11-25 14:33:31,FALSE,NA,"934429848822517760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VBCII_95",1,FALSE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 14:30:58,FALSE,NA,"934429209052745728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samrexroad",274,TRUE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 14:29:36,FALSE,NA,"934428862708092934",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheNorat",274,TRUE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 14:24:42,FALSE,NA,"934427630035718144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cheyennetlewis",274,TRUE,FALSE,NA,NA
"RT @U_CaneGang: Im pulling for UF today cause it's their last game and even if they win they're still ineligible for a bowl with 5 wins and…",FALSE,0,NA,2017-11-25 14:22:32,FALSE,NA,"934427084650360832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RawlsMA",2,TRUE,FALSE,NA,NA
"@coach_frost from a USF fan, I recommend you stay at UCF. The @American_FB and @American_Conf will be a top power c… https://t.co/yrr9NEMXpq",FALSE,1,"coach_frost",2017-11-25 14:21:53,TRUE,NA,"934426920518856704","255771806","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","markeads",0,FALSE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 13:56:12,FALSE,NA,"934420458723823616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheperfectSagie",274,TRUE,FALSE,NA,NA
"RT @U_CaneGang: Im pulling for UF today cause it's their last game and even if they win they're still ineligible for a bowl with 5 wins and…",FALSE,0,NA,2017-11-25 13:47:04,FALSE,NA,"934418157988663296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","havanacane",2,TRUE,FALSE,NA,NA
"RT @Steeglife: If all the college football teams in Florida had thanksgiving together:
FSU and UF would be arguing over the best way to coo…",FALSE,0,NA,2017-11-25 13:44:43,FALSE,NA,"934417569875988481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asvpxmaysa",203,TRUE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 13:36:58,FALSE,NA,"934415617679134721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","timmyduck68",274,TRUE,FALSE,NA,NA
"RT @Steeglife: If all the college football teams in Florida had thanksgiving together:
FSU and UF would be arguing over the best way to coo…",FALSE,0,NA,2017-11-25 13:36:54,FALSE,NA,"934415599752634368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hollowred",203,TRUE,FALSE,NA,NA
"@BrooksRoland82 Your analogy escapes me. Both QBs playing yesterday much better than anyone you'll see today for FSU or UF",FALSE,0,"BrooksRoland82",2017-11-25 13:34:27,FALSE,"934218093483749377","934414985480032258","494530521","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarkSharkTampa",0,FALSE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 13:28:21,FALSE,NA,"934413447554650113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Patpoose4real",274,TRUE,FALSE,NA,NA
"RT @ABonanno19: Alright FSU UF, hope y’all were taking notes cuz USF and UCF just put on a god damn show",FALSE,0,NA,2017-11-25 13:25:58,FALSE,NA,"934412850092756992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","torii0704",10,TRUE,FALSE,NA,NA
"RT @Steeglife: If all the college football teams in Florida had thanksgiving together:
FSU and UF would be arguing over the best way to coo…",FALSE,0,NA,2017-11-25 13:19:01,FALSE,NA,"934411100816334849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pmros3",203,TRUE,FALSE,NA,NA
"Im pulling for UF today cause it's their last game and even if they win they're still ineligible for a bowl with 5… https://t.co/HmAwDH6MJT",FALSE,11,NA,2017-11-25 13:16:15,TRUE,NA,"934410405920821248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","U_CaneGang",2,FALSE,FALSE,NA,NA
"Rise and Thrive! 

Today we host Thanksgiving for my side of the family at our place! FSU vs UF at noon, ������ at... https://t.co/9VduD5cFF0",FALSE,0,NA,2017-11-25 13:04:07,FALSE,NA,"934407352626884608",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Talcock24",0,FALSE,FALSE,NA,NA
"RT @JasonAdamsWFTS: Viewer email: “I will never watch your weather report again after hearing you’re a Seminole. I have no respect for anyo…",FALSE,0,NA,2017-11-25 12:44:58,FALSE,NA,"934402529902956544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AngelChelsey",274,TRUE,FALSE,NA,NA
